% Model:              0.5mm Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Dec 29 2024, 11:57
% Dimension:          1
% Nodes:              11692
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
0.5580580272200386        4.24563042034974E-8
0.5580581015352344        4.2456316321767324E-8
0.5664335664335667        4.3887847146759744E-8
0.5716753236127339        4.46507985136536E-8
0.5738348025272995        4.500776313173712E-8
0.5764937978207847        4.543819736537897E-8
0.5767709949238427        4.5480610267130465E-8
0.5769170807919011        4.550296232456883E-8
0.57721844405879          4.555473527552444E-8
0.5773775474161589        4.5582068568008654E-8
0.5812360386210358        4.6234165914383864E-8
0.5821588379710683        4.638646375196201E-8
0.5843987719131452        4.67970695320507E-8
0.586554029208008         4.7172320104254175E-8
0.5866826746512235        4.7193638099325693E-8
0.5874005951502337        4.731260559072784E-8
0.5875782863373367        4.7344977787808424E-8
0.5883215283987493        4.748038336915846E-8
0.5886372747147774        4.753728909017245E-8
0.5926423523294009        4.824441134433876E-8
0.5932911357672843        4.836949361409313E-8
0.5944359280161109        4.859020395366043E-8
0.596038510808512         4.889167870937318E-8
0.5966142605952296        4.899707541093651E-8
0.5977020668855904        4.9188244183012806E-8
0.5978841095085663        4.922023596777107E-8
0.5990235779875022        4.9438907450609084E-8
0.5992655093813344        4.9485335673602713E-8
0.6023639773927112        5.0074144615580846E-8
0.6031258666877335        5.0211267344978E-8
0.6034397469022501        5.027260364904301E-8
0.6066744919824529        5.088871330717629E-8
0.6072469492747388        5.099377573838305E-8
0.6083676238669025        5.119945186275273E-8
0.6090783881622865        5.134117800799335E-8
0.6102094903639248        5.15667193807834E-8
0.6108409829959882        5.1691662463108596E-8
0.6136093810460679        5.222394289988148E-8
0.6154980600990854        5.261788694811778E-8
0.6167347233696745        5.2875832380584426E-8
0.6182422190897263        5.318052574789629E-8
0.6188511382252351        5.329979252668885E-8
0.6194510236822346        5.3428501654938036E-8
0.6212900978970861        5.379360356516364E-8
0.6230714194244182        5.413611667294247E-8
0.6235787208213583        5.424493445446144E-8
0.6252074837464114        5.458946918353773E-8
0.6267424580247472        5.491416465578347E-8
0.6272917006236085        5.502136081404057E-8
0.6280464523750133        5.518573447324457E-8
0.6290008931530426        5.538095334433334E-8
0.6297458237710565        5.554482294650499E-8
0.6335507122160031        5.636208283009256E-8
0.6344142934286445        5.6540111586191845E-8
0.6353315730685072        5.672921036565781E-8
0.6362318838187573        5.693004237084888E-8
0.6366803763482878        5.70300874430574E-8
0.6375660573381374        5.7222552949561804E-8
0.6396615947115727        5.766591740667126E-8
0.6404088952108058        5.782355745292722E-8
0.6416622529839735        5.808794825360256E-8
0.6453862909052184        5.8938067608771976E-8
0.6473006771230203        5.9364305835497916E-8
0.6478058395401707        5.947678028338772E-8
0.6479929328994398        5.951732421529461E-8
0.6482399572389266        5.9575267705210904E-8
0.6532065244722993        6.069709310446935E-8
0.6543236128149061        6.094226874929277E-8
0.6554841704247689        6.12174107003018E-8
0.6589313027320554        6.203464777699034E-8
0.6590712959390892        6.206713469620504E-8
0.6606542927303725        6.242944104536065E-8
0.661026758039382         6.252157303907786E-8
0.66292920226185          6.297744493668717E-8
0.6659846435096384        6.368246068106984E-8
0.6669849726458388        6.391287830142667E-8
0.668846991606463         6.43752566342012E-8
0.6700567659239383        6.46660122295439E-8
0.6713508640865591        6.497146838580263E-8
0.6733156525613033        6.54352328456354E-8
0.6766672251735422        6.628802622171771E-8
0.6776184472847717        6.652120606701494E-8
0.677712461763706         6.654338571407045E-8
0.6796463324767696        6.699961937460389E-8
0.67987316026381          6.705709618539131E-8
0.6811822291158229        6.738880643877925E-8
0.6844874587406249        6.821816680848271E-8
0.685977012392236         6.857587634254227E-8
0.6923076923077023        7.020845599514355E-8
0.6986385495038228        7.182413203412897E-8
0.7001276145918283        7.222705180033061E-8
0.7034327110245044        7.316005704920695E-8
0.7049694066999432        7.355715325548675E-8
0.7069986668392012        7.411615943479208E-8
0.707188350348849         7.416554602928712E-8
0.7079475368759596        7.436321021859785E-8
0.7113002638960637        7.527498867163008E-8
0.7114522038699533        7.531894266031774E-8
0.7145577297413155        7.621732539347504E-8
0.7157674591600891        7.653789381357823E-8
0.7176311210921842        7.705343668957414E-8
0.7186297024356847        7.734828566883331E-8
0.7216896413706912        7.821862016231514E-8
0.7233680759212078        7.866843318375236E-8
0.7235873814442169        7.872720609205078E-8
0.7239619782883047        7.883165544095048E-8
0.7255546011663316        7.930561645279797E-8
0.7256827484581212        7.934409018845236E-8
0.7275296310799444        7.985384620750076E-8
0.7302928354844251        8.061651518299514E-8
0.7314073037283464        8.094745105303603E-8
0.7355930025827977        8.223287733396038E-8
0.7363806159021831        8.247475303862757E-8
0.7366236926805456        8.254509012491668E-8
0.7368077671749305        8.260222053128942E-8
0.7392272260124741        8.329160397627873E-8
0.7429545498766661        8.439506401755737E-8
0.7431905095046965        8.4469868431891E-8
0.7449517125636671        8.502820870581019E-8
0.7470471482966055        8.566901515715231E-8
0.747932785891738         8.59490529482551E-8
0.7492854070727848        8.634231659705448E-8
0.7510715904336749        8.689859269608727E-8
0.7535908205868029        8.763695404945117E-8
0.754867070580735         8.801101025530442E-8
0.755616264268907         8.823930044647561E-8
0.7566904740161036        8.857048420449805E-8
0.7576461367424692        8.888269720589693E-8
0.7584181028384656        8.913355435101383E-8
0.758732354930995         8.923411036911572E-8
0.7620214232698554        9.02865635533047E-8
0.7621604088216909        9.033265295102723E-8
0.7626562229874843        9.049707130949656E-8
0.7649359616750147        9.124518292759623E-8
0.7674752410532371        9.204416241011449E-8
0.7676663092324993        9.21034397417562E-8
0.7678180901590999        9.21534809684035E-8
0.7690402375342131        9.257177553980808E-8
0.7727178601274307        9.371570583115058E-8
0.7737536001196936        9.40607533074554E-8
0.7750129084480584        9.448028056703545E-8
0.7766070396850662        9.503357970992916E-8
0.7777694110223639        9.540900381883379E-8
0.7788685536637363        9.578811557186018E-8
0.7822077267370204        9.683095218117157E-8
0.7828209619172952        9.703177500153342E-8
0.7842663199404516        9.753644168048882E-8
0.787000734309256         9.85103822306033E-8
0.7878725128122284        9.879866943416392E-8
0.7886968697932595        9.909036259660423E-8
0.7894025450259807        9.931600381692366E-8
0.7913304771443457        9.996228890165913E-8
0.7929240637071597        1.0048294172768132E-7
0.7940382792339342        1.0087291902230794E-7
0.796597363314941         1.0176860272321717E-7
0.7973944289334476        1.0206124139809248E-7
0.7979756146020947        1.0225928639608249E-7
0.7985251859227809        1.0245961790423967E-7
0.798658947964606         1.0250356177706828E-7
0.8012240690611385        1.0334626239465301E-7
0.803027165497026         1.0395419965060818E-7
0.8037921816039013        1.0423235812432364E-7
0.8077122643623209        1.057237935898185E-7
0.8077881235576356        1.0575265499434711E-7
0.8080787163919592        1.0585500301056193E-7
0.8083535020523005        1.0595932494997688E-7
0.8109869998928616        1.0685960286139604E-7
0.8127725816177573        1.0750207658341977E-7
0.8131302672868888        1.076307761774838E-7
0.8181818181818237        1.0959132589666584E-7
0.8232337650042858        1.1128463195850733E-7
0.8253779484281623        1.120517811456897E-7
0.8280119286791994        1.1293595560827401E-7
0.8282857118267444        1.1303055310503168E-7
0.8285751824259968        1.1313654106808656E-7
0.832531995889914         1.1465263030885028E-7
0.8325740786745008        1.146687547123675E-7
0.8333376586492101        1.1494334239855948E-7
0.8351367423395128        1.1562246156081671E-7
0.8378420391765715        1.1657010194673268E-7
0.8380095858738201        1.1663094756080107E-7
0.8383896054716704        1.1676895401613039E-7
0.8385864988429468        1.1684356658016944E-7
0.8389685466701735        1.1698834325695781E-7
0.8397702089208394        1.1730635845650246E-7
0.8434415522941308        1.1867298872497483E-7
0.8441556826619099        1.1894908173210763E-7
0.8450380390844607        1.192902133364418E-7
0.846966339167178         1.2003205693384476E-7
0.8476721496739472        1.2028558365338803E-7
0.8484312884084808        1.2056970559439038E-7
0.8484934991165929        1.2059298912128213E-7
0.849285673339832         1.209005489968454E-7
0.8493619109143502        1.2093014806513614E-7
0.8520916664972038        1.2203989309894926E-7
0.8535454459390532        1.2259015574632642E-7
0.8541624694135148        1.228314887952517E-7
0.8575022601713229        1.2404961143730127E-7
0.8580423597658822        1.2425600064611014E-7
0.8585973927615171        1.244680963817593E-7
0.8591980650748638        1.247053460830481E-7
0.8597552751585251        1.2492542935135746E-7
0.8613585996598534        1.255900486956216E-7
0.8636493395839757        1.2647622344569086E-7
0.8663278361792788        1.2754842994789082E-7
0.8673323706686951        1.2795054672232513E-7
0.8685547299061938        1.2846346136212687E-7
0.8687012864064396        1.2852068492996235E-7
0.86888575886762          1.285961023298945E-7
0.8714354157497475        1.2957599988815366E-7
0.8737107787601595        1.304568196215671E-7
0.8743444685145292        1.3073053925777267E-7
0.8762384988495562        1.3151890581361678E-7
0.877943616112244         1.322286396541121E-7
0.8787202711138811        1.3253268019000208E-7
0.8796813127682341        1.329523475736352E-7
0.8807491070337701        1.3337046780215572E-7
0.8814941261512814        1.3368193723395998E-7
0.8852988193827773        1.3518280897060051E-7
0.8861624480642014        1.3552579365279557E-7
0.8870797907359886        1.3589011050738159E-7
0.8879801666812543        1.3625725791584993E-7
0.8884286732926174        1.3644014600932826E-7
0.8893143533893646        1.368177613727039E-7
0.8914098886720545        1.376568067965614E-7
0.892157202045734         1.3796533013448433E-7
0.8934104744382054        1.384827352759814E-7
0.8971345806274478        1.4006119112326156E-7
0.8990488978605704        1.4082574600876245E-7
0.8995541274452812        1.4102752852453743E-7
0.8997411581404222        1.411056839688389E-7
0.8999881005510701        1.4121170290904178E-7
0.904954807865531         1.43362954477997E-7
0.9060718418426426        1.4381716923979707E-7
0.9072323768381558        1.4430143242675693E-7
0.9106795815979485        1.4573986760495874E-7
0.9108193289911863        1.4580119764858067E-7
0.9124025255448558        1.4647921617626844E-7
0.9127750351036106        1.466428331346705E-7
0.9146773817193612        1.4742324003437382E-7
0.9177329163639953        1.4869116442744494E-7
0.9187332092470744        1.4912082626173245E-7
0.9205952623416955        1.4993911859289602E-7
0.921805035750614         1.5043834055150938E-7
0.923099135674132         1.5100045852445086E-7
0.9250638929492929        1.5185388982196072E-7
0.9284154895797769        1.533424659952159E-7
0.9293666628876558        1.5373744433353626E-7
0.9294606774847232        1.5377708628469016E-7
0.9313945766515079        1.5459252919139924E-7
0.9316214131695286        1.5469003409842246E-7
0.9329304899032778        1.5525273628731354E-7
0.9362357168178583        1.5675671353785123E-7
0.9377252603537283        1.573880111155591E-7
0.9440559440559468        1.6011959846584774E-7
0.9491075201554082        1.6237583316884863E-7
0.9512508457110513        1.633465723019223E-7
0.9538843741996992        1.644383126504541E-7
0.9541590962548678        1.64561871094378E-7
0.9544496178732853        1.6469429772864267E-7
0.9584068373717152        1.6663044402938228E-7
0.9584457473661523        1.6664948149794417E-7
0.9592106723543292        1.66993164820214E-7
0.9610135141008769        1.6781375792893679E-7
0.9637128043434497        1.689383702574985E-7
0.963880288094435         1.69014441069533E-7
0.9642622484537906        1.6918792676310343E-7
0.9644592546626942        1.6927833181337524E-7
0.9648432916906255        1.694545642631514E-7
0.965640649021255         1.6984847604409286E-7
0.9693138245532502        1.715129422797537E-7
0.9700252405596075        1.7183902270429332E-7
0.970907595220206         1.722434535573391E-7
0.9728355506763577        1.7313135125411663E-7
0.9735412344872003        1.7342708379377055E-7
0.9743026078514774        1.7377557954624984E-7
0.9743654006527116        1.738043210619675E-7
0.9751599809584626        1.7417226580722678E-7
0.9752369655079676        1.742079148917203E-7
0.977971084145814         1.7557365515012288E-7
0.979416976752173         1.7623816327084773E-7
0.9800304523314587        1.765228851721764E-7
0.9833696646309509        1.7793112650417446E-7
0.983910328805365         1.781811776785536E-7
0.9844685528516344        1.784393500985909E-7
0.9850702421935562        1.7872031351903598E-7
0.9856306393253078        1.7898199522747712E-7
0.9872253539865614        1.7978790055856564E-7
0.9895201289510958        1.808473036231023E-7
0.9921876977628123        1.82092577909741E-7
0.9931980947747014        1.825642513723625E-7
0.9944202556416641        1.831867091470199E-7
0.9945717050505571        1.8325697139930717E-7
0.9947623546484685        1.8334820642844087E-7
0.9973022926871202        1.844873734280125E-7
0.9995817534887745        1.8553468508790465E-7
1.000216482725472         1.858649927753866E-7
1.0021107178502353        1.8679833429987716E-7
1.0038195382821664        1.8764031692714904E-7
1.0045918019269973        1.8799724521888806E-7
1.0055478061326406        1.884979328057165E-7
1.006621608551602         1.8898512393704146E-7
1.0073705372987156        1.8935068638291023E-7
1.0111666021360808        1.910595810933535E-7
1.0120323232860127        1.914607437887012E-7
1.012952454689449         1.9188711941081086E-7
1.0138557097302652        1.9230884502485825E-7
